timestamp,power_consumption_mW,device_id,label,phase
8028,202.08,0,0,scanning
8029,192.06,0,0,scanning
8030,193.86,0,0,scanning
8031,246.51,0,0,scanning
8032,233.23,0,0,scanning
8033,226.62,0,0,scanning
8034,148.12,0,0,scanning
8035,168.99,0,0,scanning
8036,161.65,0,0,scanning
8037,205.75,0,0,scanning
8038,219.23,0,0,scanning
8039,196.86,0,0,scanning
8040,191.76,0,0,scanning
8041,213.86,0,0,scanning
8042,178.06,0,0,scanning
8043,203.89,0,0,scanning
8044,145.4,0,0,scanning
8045,205.9,0,0,scanning
8046,183.2,0,0,scanning
8047,220.23,0,0,scanning
8048,205.88,0,0,scanning
8049,163.78,0,0,scanning
8050,191.73,0,0,scanning
8051,237.25,0,0,scanning
8052,238.01,0,0,scanning
8053,203.56,0,0,scanning
8054,182.33,0,0,scanning
8055,196.29,0,0,scanning
8056,235.92,0,0,scanning
8057,249.07,0,0,scanning
8058,224.37,0,0,scanning
8059,180.02,0,0,scanning
8060,226.05,0,0,scanning
8061,218.14,0,0,scanning
8062,224.74,0,0,scanning
8063,242.29,0,0,scanning
8064,44.4,0,0,idle
8065,28.83,0,0,idle
8066,17.41,0,0,idle
8067,21.47,0,0,idle
8068,25.16,0,0,idle
8069,33.33,0,0,idle
8070,20.92,0,0,idle
8071,22.27,0,0,idle
8072,40.2,0,0,idle
8073,47.03,0,0,idle
8074,23.14,0,0,idle
8075,31.89,0,0,idle
8076,27.89,0,0,idle
8077,38.12,0,0,idle
8078,26.02,0,0,idle
8079,29.84,0,0,idle
8080,27.04,0,0,idle
8081,19.01,0,0,idle
8082,20.6,0,0,idle
8083,28.33,0,0,idle
8084,42.34,0,0,idle
8085,22.23,0,0,idle
8086,23.16,0,0,idle
8087,32.0,0,0,idle
8088,21.79,0,0,idle
8089,34.11,0,0,idle
8090,30.98,0,0,idle
8091,36.27,0,0,idle
8092,31.92,0,0,idle
8093,28.81,0,0,idle
8094,31.42,0,0,idle
8095,30.88,0,0,idle
8096,18.4,0,0,idle
8097,42.93,0,0,idle
8098,27.26,0,0,idle
8099,25.92,0,0,idle
8100,42.12,0,0,idle
8101,29.08,0,0,idle
8102,29.47,0,0,idle
8103,40.36,0,0,idle
8104,41.56,0,0,idle
8105,41.84,0,0,idle
8106,44.13,0,0,idle
8107,23.49,0,0,idle
8108,16.63,0,0,idle
8109,24.58,0,0,idle
8110,29.93,0,0,idle
8111,32.35,0,0,idle
8112,135.72,0,0,normal
8113,143.53,0,0,normal
8114,101.73,0,0,normal
8115,81.48,0,0,normal
8116,106.43,0,0,normal
8117,62.63,0,0,normal
8118,79.5,0,0,normal
8119,87.42,0,0,normal
8120,95.28,0,0,normal
8121,54.74,0,0,normal
8122,55.21,0,0,normal
8123,82.02,0,0,normal
8124,70.99,0,0,normal
8125,60.96,0,0,normal
8126,75.51,0,0,normal
8127,61.77,0,0,normal
8128,61.26,0,0,normal
8129,107.08,0,0,normal
8130,125.68,0,0,normal
8131,102.84,0,0,normal
8132,126.7,0,0,normal
8133,130.56,0,0,normal
8134,123.28,0,0,normal
8135,134.08,0,0,normal
8136,117.35,0,0,normal
8137,145.68,0,0,normal
8138,136.57,0,0,normal
8139,163.37,0,0,normal
8140,115.02,0,0,normal
8141,143.68,0,0,normal
8142,120.61,0,0,normal
8143,105.0,0,0,normal
8144,115.88,0,0,normal
8145,87.64,0,0,normal
8146,92.12,0,0,normal
8147,64.93,0,0,normal
8148,72.44,0,0,normal
8149,47.68,0,0,normal
8150,63.13,0,0,normal
8151,47.81,0,0,normal
8152,52.72,0,0,normal
8153,47.11,0,0,normal
8154,100.16,0,0,normal
8155,64.54,0,0,normal
8156,40.51,0,0,normal
8157,81.63,0,0,normal
8158,89.42,0,0,normal
8159,80.44,0,0,normal
8160,111.44,0,0,normal
8161,109.17,0,0,normal
8162,112.63,0,0,normal
8163,135.61,0,0,normal
8164,128.51,0,0,normal
8165,148.78,0,0,normal
8166,114.29,0,0,normal
8167,144.74,0,0,normal
8168,142.73,0,0,normal
8169,132.91,0,0,normal
8170,135.2,0,0,normal
8171,124.96,0,0,normal
8172,112.93,0,0,normal
8173,117.0,0,0,normal
8174,109.71,0,0,normal
8175,58.65,0,0,normal
8176,93.85,0,0,normal
8177,75.66,0,0,normal
8178,62.68,0,0,normal
8179,76.37,0,0,normal
8180,49.83,0,0,normal
8181,46.15,0,0,normal
8182,64.21,0,0,normal
8183,73.73,0,0,normal
8184,43.23,0,0,normal
8185,78.11,0,0,normal
8186,76.9,0,0,normal
8187,64.96,0,0,normal
8188,107.86,0,0,normal
8189,71.33,0,0,normal
8190,86.64,0,0,normal
8191,95.42,0,0,normal
8192,100.98,0,0,normal
8193,128.41,0,0,normal
8194,136.15,0,0,normal
8195,123.75,0,0,normal
8196,160.85,0,0,normal
8197,145.51,0,0,normal
8198,118.56,0,0,normal
8199,153.09,0,0,normal
8200,133.11,0,0,normal
8201,146.37,0,0,normal
8202,138.47,0,0,normal
8203,96.96,0,0,normal
8204,113.58,0,0,normal
8205,120.12,0,0,normal
8206,119.68,0,0,normal
8207,88.42,0,0,normal
8208,47.48,0,0,normal
8209,48.09,0,0,normal
8210,68.12,0,0,normal
8211,41.16,0,0,normal
8212,63.75,0,0,normal
8213,51.08,0,0,normal
8214,41.11,0,0,normal
8215,75.48,0,0,normal
8216,63.06,0,0,normal
8217,54.0,0,0,normal
8218,90.86,0,0,normal
8219,90.06,0,0,normal
8220,58.66,0,0,normal
8221,115.06,0,0,normal
8222,106.63,0,0,normal
8223,131.36,0,0,normal
8224,132.38,0,0,normal
8225,149.91,0,0,normal
8226,138.97,0,0,normal
8227,137.79,0,0,normal
8228,152.08,0,0,normal
8229,141.39,0,0,normal
8230,132.9,0,0,normal
8231,139.03,0,0,normal
8232,109.75,0,0,normal
8233,113.51,0,0,normal
8234,104.78,0,0,normal
8235,127.57,0,0,normal
8236,103.39,0,0,normal
8237,68.93,0,0,normal
8238,112.71,0,0,normal
8239,88.95,0,0,normal
8240,43.81,0,0,normal
8241,64.82,0,0,normal
8242,46.67,0,0,normal
8243,52.88,0,0,normal
8244,83.37,0,0,normal
8245,88.03,0,0,normal
8246,54.39,0,0,normal
8247,78.37,0,0,normal
8248,93.83,0,0,normal
8249,101.78,0,0,normal
8250,88.3,0,0,normal
8251,96.0,0,0,normal
8252,126.68,0,0,normal
8253,130.87,0,0,normal
8254,134.65,0,0,normal
8255,115.27,0,0,normal
8256,137.02,0,0,normal
8257,141.3,0,0,normal
8258,137.67,0,0,normal
8259,139.52,0,0,normal
8260,140.53,0,0,normal
8261,134.58,0,0,normal
8262,107.13,0,0,normal
8263,99.64,0,0,normal
8264,113.19,0,0,normal
8265,105.37,0,0,normal
8266,94.52,0,0,normal
8267,65.79,0,0,normal
8268,70.27,0,0,normal
8269,33.79,0,0,normal
8270,66.85,0,0,normal
8271,62.64,0,0,normal
8272,45.61,0,0,normal
8273,49.02,0,0,normal
8274,86.14,0,0,normal
8275,82.57,0,0,normal
8276,47.66,0,0,normal
8277,82.24,0,0,normal
8278,102.44,0,0,normal
8279,102.39,0,0,normal
8280,111.89,0,0,normal
8281,94.89,0,0,normal
8282,94.67,0,0,normal
8283,113.49,0,0,normal
8284,142.7,0,0,normal
8285,141.18,0,0,normal
8286,157.79,0,0,normal
8287,117.86,0,0,normal
8288,123.35,0,0,normal
8289,164.2,0,0,normal
8290,136.68,0,0,normal
8291,124.6,0,0,normal
8292,100.19,0,0,normal
8293,101.5,0,0,normal
8294,134.12,0,0,normal
8295,81.54,0,0,normal
8296,102.81,0,0,normal
8297,76.72,0,0,normal
8298,85.25,0,0,normal
8299,67.42,0,0,normal
8300,72.03,0,0,normal
8301,53.5,0,0,normal
8302,89.93,0,0,normal
8303,45.77,0,0,normal
8304,192.86,0,0,scanning
8305,266.24,0,0,scanning
8306,188.98,0,0,scanning
8307,248.54,0,0,scanning
8308,212.45,0,0,scanning
8309,201.39,0,0,scanning
8310,181.86,0,0,scanning
8311,239.25,0,0,scanning
8312,221.93,0,0,scanning
8313,155.72,0,0,scanning
8314,243.28,0,0,scanning
8315,209.25,0,0,scanning
8316,232.06,0,0,scanning
8317,218.99,0,0,scanning
8318,257.9,0,0,scanning
8319,174.63,0,0,scanning
8320,203.05,0,0,scanning
8321,204.64,0,0,scanning
8322,250.19,0,0,scanning
8323,239.71,0,0,scanning
8324,212.89,0,0,scanning
8325,236.16,0,0,scanning
8326,202.76,0,0,scanning
8327,254.5,0,0,scanning
8328,182.56,0,0,scanning
8329,156.78,0,0,scanning
8330,155.42,0,0,scanning
8331,209.41,0,0,scanning
8332,204.47,0,0,scanning
8333,199.09,0,0,scanning
8334,202.19,0,0,scanning
8335,147.87,0,0,scanning
8336,206.85,0,0,scanning
8337,194.68,0,0,scanning
8338,173.11,0,0,scanning
8339,190.81,0,0,scanning
8340,211.44,0,0,scanning
8341,166.31,0,0,scanning
8342,275.66,0,0,scanning
8343,185.48,0,0,scanning
8344,211.87,0,0,scanning
8345,187.2,0,0,scanning
8346,201.22,0,0,scanning
8347,209.47,0,0,scanning
8348,199.3,0,0,scanning
8349,233.97,0,0,scanning
8350,244.01,0,0,scanning
8351,228.36,0,0,scanning
8352,23.42,0,0,idle
8353,36.75,0,0,idle
8354,35.28,0,0,idle
8355,21.15,0,0,idle
8356,30.82,0,0,idle
8357,22.7,0,0,idle
8358,37.7,0,0,idle
8359,24.41,0,0,idle
8360,20.09,0,0,idle
8361,29.31,0,0,idle
8362,35.24,0,0,idle
8363,25.89,0,0,idle
8364,28.73,0,0,idle
8365,26.78,0,0,idle
8366,17.51,0,0,idle
8367,33.3,0,0,idle
8368,25.71,0,0,idle
8369,40.94,0,0,idle
8370,31.04,0,0,idle
8371,31.21,0,0,idle
8372,19.02,0,0,idle
8373,43.05,0,0,idle
8374,29.04,0,0,idle
8375,49.96,0,0,idle
8376,23.82,0,0,idle
8377,35.63,0,0,idle
8378,39.37,0,0,idle
8379,33.63,0,0,idle
8380,27.89,0,0,idle
8381,27.2,0,0,idle
8382,29.74,0,0,idle
8383,20.62,0,0,idle
8384,26.75,0,0,idle
8385,19.4,0,0,idle
8386,11.32,0,0,idle
8387,40.92,0,0,idle
8388,35.08,0,0,idle
8389,30.3,0,0,idle
8390,38.65,0,0,idle
8391,42.43,0,0,idle
8392,24.06,0,0,idle
8393,26.62,0,0,idle
8394,25.16,0,0,idle
8395,32.36,0,0,idle
8396,36.14,0,0,idle
8397,37.36,0,0,idle
8398,17.73,0,0,idle
8399,33.35,0,0,idle
8400,132.14,0,0,normal
8401,107.72,0,0,normal
8402,121.4,0,0,normal
8403,158.62,0,0,normal
8404,141.71,0,0,normal
8405,140.14,0,0,normal
8406,144.93,0,0,normal
8407,129.13,0,0,normal
8408,133.79,0,0,normal
8409,110.54,0,0,normal
8410,113.33,0,0,normal
8411,98.48,0,0,normal
8412,146.7,0,0,normal
8413,100.33,0,0,normal
8414,126.99,0,0,normal
8415,132.16,0,0,normal
8416,100.32,0,0,normal
8417,93.58,0,0,normal
8418,82.92,0,0,normal
8419,70.56,0,0,normal
8420,35.15,0,0,normal
8421,39.64,0,0,normal
8422,65.87,0,0,normal
8423,56.52,0,0,normal
8424,70.49,0,0,normal
8425,91.83,0,0,normal
8426,69.42,0,0,normal
8427,84.36,0,0,normal
8428,81.94,0,0,normal
8429,88.64,0,0,normal
8430,115.49,0,0,normal
8431,108.0,0,0,normal
8432,108.28,0,0,normal
8433,159.56,0,0,normal
8434,135.45,0,0,normal
8435,118.68,0,0,normal
8436,109.51,0,0,normal
8437,105.8,0,0,normal
8438,120.34,0,0,normal
8439,159.09,0,0,normal
8440,118.98,0,0,normal
8441,118.16,0,0,normal
8442,129.9,0,0,normal
8443,87.46,0,0,normal
8444,105.48,0,0,normal
8445,106.5,0,0,normal
8446,95.0,0,0,normal
8447,103.5,0,0,normal
8448,92.75,0,0,normal
8449,79.5,0,0,normal
8450,70.59,0,0,normal
8451,61.81,0,0,normal
8452,55.69,0,0,normal
8453,64.85,0,0,normal
8454,73.74,0,0,normal
8455,46.69,0,0,normal
8456,49.1,0,0,normal
8457,79.24,0,0,normal
8458,75.92,0,0,normal
8459,84.77,0,0,normal
8460,118.07,0,0,normal
8461,123.7,0,0,normal
8462,120.19,0,0,normal
8463,111.15,0,0,normal
8464,123.33,0,0,normal
8465,141.24,0,0,normal
8466,123.5,0,0,normal
8467,131.18,0,0,normal
8468,138.16,0,0,normal
8469,131.58,0,0,normal
8470,131.46,0,0,normal
8471,118.29,0,0,normal
8472,140.27,0,0,normal
8473,98.91,0,0,normal
8474,100.15,0,0,normal
8475,119.66,0,0,normal
8476,93.92,0,0,normal
8477,98.02,0,0,normal
8478,106.84,0,0,normal
8479,42.14,0,0,normal
8480,42.38,0,0,normal
8481,35.32,0,0,normal
8482,53.22,0,0,normal
8483,57.05,0,0,normal
8484,52.34,0,0,normal
8485,50.5,0,0,normal
8486,73.14,0,0,normal
8487,57.8,0,0,normal
8488,100.42,0,0,normal
8489,85.14,0,0,normal
8490,101.32,0,0,normal
8491,68.25,0,0,normal
8492,103.89,0,0,normal
8493,127.57,0,0,normal
8494,130.99,0,0,normal
8495,158.89,0,0,normal
8496,119.83,0,0,normal
8497,131.13,0,0,normal
8498,159.84,0,0,normal
8499,149.9,0,0,normal
8500,129.91,0,0,normal
8501,150.03,0,0,normal
8502,106.98,0,0,normal
8503,124.46,0,0,normal
8504,100.68,0,0,normal
8505,93.4,0,0,normal
8506,90.73,0,0,normal
8507,89.57,0,0,normal
8508,60.33,0,0,normal
8509,73.16,0,0,normal
8510,78.54,0,0,normal
8511,70.59,0,0,normal
8512,53.25,0,0,normal
8513,56.19,0,0,normal
8514,58.07,0,0,normal
8515,67.37,0,0,normal
8516,66.8,0,0,normal
8517,77.09,0,0,normal
8518,86.18,0,0,normal
8519,75.0,0,0,normal
8520,96.24,0,0,normal
8521,104.08,0,0,normal
8522,107.59,0,0,normal
8523,129.41,0,0,normal
8524,133.01,0,0,normal
8525,123.43,0,0,normal
8526,173.38,0,0,normal
8527,153.01,0,0,normal
8528,151.03,0,0,normal
8529,135.37,0,0,normal
8530,149.0,0,0,normal
8531,119.93,0,0,normal
8532,105.67,0,0,normal
8533,118.51,0,0,normal
8534,93.05,0,0,normal
8535,114.52,0,0,normal
8536,104.52,0,0,normal
8537,81.6,0,0,normal
8538,89.07,0,0,normal
8539,67.08,0,0,normal
8540,81.79,0,0,normal
8541,56.94,0,0,normal
8542,51.66,0,0,normal
8543,55.66,0,0,normal
8544,73.37,0,0,normal
8545,36.65,0,0,normal
8546,76.91,0,0,normal
8547,73.64,0,0,normal
8548,94.83,0,0,normal
8549,91.04,0,0,normal
8550,107.34,0,0,normal
8551,84.6,0,0,normal
8552,131.71,0,0,normal
8553,117.86,0,0,normal
8554,141.59,0,0,normal
8555,123.63,0,0,normal
8556,132.82,0,0,normal
8557,139.77,0,0,normal
8558,129.75,0,0,normal
8559,145.97,0,0,normal
8560,130.84,0,0,normal
8561,128.95,0,0,normal
8562,91.65,0,0,normal
8563,121.03,0,0,normal
8564,100.94,0,0,normal
8565,96.98,0,0,normal
8566,91.26,0,0,normal
8567,84.69,0,0,normal
8568,85.91,0,0,normal
8569,80.0,0,0,normal
8570,85.13,0,0,normal
8571,55.46,0,0,normal
8572,49.07,0,0,normal
8573,70.18,0,0,normal
8574,65.1,0,0,normal
8575,58.04,0,0,normal
8576,53.38,0,0,normal
8577,91.33,0,0,normal
8578,76.68,0,0,normal
8579,89.55,0,0,normal
8580,122.77,0,0,normal
8581,109.62,0,0,normal
8582,107.72,0,0,normal
8583,105.7,0,0,normal
8584,161.79,0,0,normal
8585,123.78,0,0,normal
8586,118.18,0,0,normal
8587,131.04,0,0,normal
8588,131.1,0,0,normal
8589,155.58,0,0,normal
8590,106.27,0,0,normal
8591,138.35,0,0,normal
8592,252.25,0,0,scanning
8593,200.0,0,0,scanning
8594,155.51,0,0,scanning
8595,214.47,0,0,scanning
8596,211.43,0,0,scanning
8597,169.9,0,0,scanning
8598,238.05,0,0,scanning
8599,223.92,0,0,scanning
8600,208.12,0,0,scanning
8601,169.27,0,0,scanning
8602,159.71,0,0,scanning
8603,250.73,0,0,scanning
8604,172.16,0,0,scanning
8605,174.84,0,0,scanning
8606,232.54,0,0,scanning
8607,276.91,0,0,scanning
8608,207.47,0,0,scanning
8609,191.67,0,0,scanning
8610,241.19,0,0,scanning
8611,193.32,0,0,scanning
8612,238.92,0,0,scanning
8613,156.59,0,0,scanning
8614,197.2,0,0,scanning
8615,233.57,0,0,scanning
8616,164.89,0,0,scanning
8617,232.24,0,0,scanning
8618,155.42,0,0,scanning
8619,187.16,0,0,scanning
8620,209.21,0,0,scanning
8621,192.1,0,0,scanning
8622,209.94,0,0,scanning
8623,176.03,0,0,scanning
8624,172.73,0,0,scanning
8625,145.47,0,0,scanning
8626,218.99,0,0,scanning
8627,179.8,0,0,scanning
8628,173.37,0,0,scanning
8629,220.48,0,0,scanning
8630,182.14,0,0,scanning
8631,204.09,0,0,scanning
8632,248.11,0,0,scanning
8633,233.99,0,0,scanning
8634,224.25,0,0,scanning
8635,164.33,0,0,scanning
8636,208.86,0,0,scanning
8637,194.64,0,0,scanning
8638,217.07,0,0,scanning
8639,243.3,0,0,scanning
8640,33.08,0,0,idle
8641,31.91,0,0,idle
8642,37.2,0,0,idle
8643,23.42,0,0,idle
8644,24.73,0,0,idle
8645,46.75,0,0,idle
8646,33.17,0,0,idle
8647,29.94,0,0,idle
8648,42.92,0,0,idle
8649,24.15,0,0,idle
8650,13.69,0,0,idle
8651,24.9,0,0,idle
8652,40.61,0,0,idle
8653,27.96,0,0,idle
8654,41.37,0,0,idle
8655,30.91,0,0,idle
8656,36.28,0,0,idle
8657,41.51,0,0,idle
8658,26.12,0,0,idle
8659,34.32,0,0,idle
8660,30.46,0,0,idle
8661,29.0,0,0,idle
8662,41.19,0,0,idle
8663,24.88,0,0,idle
8664,55.07,0,0,idle
8665,29.79,0,0,idle
8666,31.42,0,0,idle
8667,20.21,0,0,idle
8668,36.98,0,0,idle
8669,39.36,0,0,idle
8670,28.9,0,0,idle
8671,25.36,0,0,idle
8672,26.93,0,0,idle
8673,26.46,0,0,idle
8674,36.66,0,0,idle
8675,19.93,0,0,idle
8676,32.94,0,0,idle
8677,41.81,0,0,idle
8678,10.8,0,0,idle
8679,33.57,0,0,idle
8680,24.05,0,0,idle
8681,34.45,0,0,idle
8682,35.4,0,0,idle
8683,28.59,0,0,idle
8684,14.96,0,0,idle
8685,28.4,0,0,idle
8686,33.76,0,0,idle
8687,14.5,0,0,idle
8688,83.59,0,0,normal
8689,82.98,0,0,normal
8690,107.07,0,0,normal
8691,81.71,0,0,normal
8692,34.91,0,0,normal
8693,66.46,0,0,normal
8694,90.63,0,0,normal
8695,53.14,0,0,normal
8696,74.83,0,0,normal
8697,71.89,0,0,normal
8698,82.83,0,0,normal
8699,77.22,0,0,normal
8700,109.06,0,0,normal
8701,128.31,0,0,normal
8702,113.05,0,0,normal
8703,121.69,0,0,normal
8704,91.95,0,0,normal
8705,104.79,0,0,normal
8706,115.93,0,0,normal
8707,130.58,0,0,normal
8708,150.19,0,0,normal
8709,109.69,0,0,normal
8710,138.76,0,0,normal
8711,129.19,0,0,normal
8712,131.83,0,0,normal
8713,115.62,0,0,normal
8714,131.27,0,0,normal
8715,111.36,0,0,normal
8716,120.19,0,0,normal
8717,68.65,0,0,normal
8718,119.8,0,0,normal
8719,60.39,0,0,normal
8720,64.83,0,0,normal
8721,56.43,0,0,normal
8722,71.93,0,0,normal
8723,54.19,0,0,normal
8724,59.87,0,0,normal
8725,66.32,0,0,normal
8726,87.14,0,0,normal
8727,73.65,0,0,normal
8728,58.46,0,0,normal
8729,96.07,0,0,normal
8730,88.01,0,0,normal
8731,95.18,0,0,normal
8732,124.31,0,0,normal
8733,117.72,0,0,normal
8734,109.64,0,0,normal
8735,127.22,0,0,normal
8736,113.94,0,0,normal
8737,156.3,0,0,normal
8738,109.74,0,0,normal
8739,142.99,0,0,normal
8740,145.65,0,0,normal
8741,130.99,0,0,normal
8742,140.45,0,0,normal
8743,112.88,0,0,normal
8744,93.03,0,0,normal
8745,70.49,0,0,normal
8746,95.43,0,0,normal
8747,76.55,0,0,normal
8748,69.45,0,0,normal
8749,74.38,0,0,normal
8750,84.61,0,0,normal
8751,86.86,0,0,normal
8752,54.95,0,0,normal
8753,63.39,0,0,normal
8754,68.36,0,0,normal
8755,75.83,0,0,normal
8756,87.62,0,0,normal
8757,60.74,0,0,normal
8758,86.2,0,0,normal
8759,101.58,0,0,normal
8760,103.25,0,0,normal
8761,98.83,0,0,normal
8762,88.47,0,0,normal
8763,124.84,0,0,normal
8764,135.88,0,0,normal
8765,144.57,0,0,normal
8766,135.18,0,0,normal
8767,123.5,0,0,normal
8768,154.31,0,0,normal
8769,144.17,0,0,normal
8770,146.75,0,0,normal
8771,155.83,0,0,normal
8772,98.03,0,0,normal
8773,117.2,0,0,normal
8774,135.78,0,0,normal
8775,98.47,0,0,normal
8776,87.66,0,0,normal
8777,67.86,0,0,normal
8778,82.33,0,0,normal
8779,75.75,0,0,normal
8780,94.05,0,0,normal
8781,67.51,0,0,normal
8782,55.03,0,0,normal
8783,80.78,0,0,normal
8784,38.01,0,0,normal
8785,95.21,0,0,normal
8786,65.26,0,0,normal
8787,89.15,0,0,normal
8788,76.96,0,0,normal
8789,75.37,0,0,normal
8790,121.89,0,0,normal
8791,110.7,0,0,normal
8792,114.42,0,0,normal
8793,111.75,0,0,normal
8794,133.47,0,0,normal
8795,151.12,0,0,normal
8796,143.06,0,0,normal
8797,102.52,0,0,normal
8798,129.58,0,0,normal
8799,121.55,0,0,normal
8800,134.24,0,0,normal
8801,110.79,0,0,normal
8802,83.79,0,0,normal
8803,117.7,0,0,normal
8804,85.3,0,0,normal
8805,82.75,0,0,normal
8806,106.48,0,0,normal
8807,82.87,0,0,normal
8808,81.2,0,0,normal
8809,85.08,0,0,normal
8810,55.13,0,0,normal
8811,88.16,0,0,normal
8812,30.96,0,0,normal
8813,88.27,0,0,normal
8814,71.78,0,0,normal
8815,54.66,0,0,normal
8816,79.51,0,0,normal
8817,74.06,0,0,normal
8818,90.09,0,0,normal
8819,79.16,0,0,normal
8820,114.91,0,0,normal
8821,118.16,0,0,normal
8822,119.34,0,0,normal
8823,126.55,0,0,normal
8824,149.04,0,0,normal
8825,128.57,0,0,normal
8826,153.82,0,0,normal
8827,163.5,0,0,normal
8828,146.04,0,0,normal
8829,131.45,0,0,normal
8830,126.04,0,0,normal
8831,115.89,0,0,normal
8832,112.55,0,0,normal
8833,136.78,0,0,normal
8834,110.7,0,0,normal
8835,84.09,0,0,normal
8836,98.52,0,0,normal
8837,107.84,0,0,normal
8838,75.25,0,0,normal
8839,55.87,0,0,normal
8840,72.1,0,0,normal
8841,78.57,0,0,normal
8842,78.38,0,0,normal
8843,49.84,0,0,normal
8844,29.16,0,0,normal
8845,80.95,0,0,normal
8846,86.48,0,0,normal
8847,85.66,0,0,normal
8848,69.03,0,0,normal
8849,78.62,0,0,normal
8850,97.48,0,0,normal
8851,129.22,0,0,normal
8852,136.01,0,0,normal
8853,126.04,0,0,normal
8854,133.17,0,0,normal
8855,157.88,0,0,normal
8856,154.58,0,0,normal
8857,135.74,0,0,normal
8858,156.9,0,0,normal
8859,138.18,0,0,normal
8860,120.97,0,0,normal
8861,112.7,0,0,normal
8862,127.06,0,0,normal
8863,126.57,0,0,normal
8864,108.63,0,0,normal
8865,72.31,0,0,normal
8866,97.25,0,0,normal
8867,90.14,0,0,normal
8868,100.9,0,0,normal
8869,66.8,0,0,normal
8870,96.75,0,0,normal
8871,45.46,0,0,normal
8872,76.94,0,0,normal
8873,82.51,0,0,normal
8874,84.27,0,0,normal
8875,66.79,0,0,normal
8876,100.05,0,0,normal
8877,59.5,0,0,normal
8878,86.39,0,0,normal
8879,68.77,0,0,normal
8880,182.8,0,0,scanning
8881,224.76,0,0,scanning
8882,225.82,0,0,scanning
8883,211.19,0,0,scanning
8884,160.83,0,0,scanning
8885,255.77,0,0,scanning
8886,152.24,0,0,scanning
8887,165.32,0,0,scanning
8888,215.4,0,0,scanning
8889,189.64,0,0,scanning
8890,198.7,0,0,scanning
8891,160.64,0,0,scanning
8892,188.77,0,0,scanning
8893,209.2,0,0,scanning
8894,161.43,0,0,scanning
8895,183.13,0,0,scanning
8896,177.45,0,0,scanning
8897,260.13,0,0,scanning
8898,181.14,0,0,scanning
8899,197.25,0,0,scanning
8900,235.17,0,0,scanning
8901,189.94,0,0,scanning
8902,178.22,0,0,scanning
8903,194.57,0,0,scanning
8904,201.03,0,0,scanning
8905,227.85,0,0,scanning
8906,188.83,0,0,scanning
8907,215.43,0,0,scanning
8908,183.56,0,0,scanning
8909,211.65,0,0,scanning
8910,186.86,0,0,scanning
8911,158.15,0,0,scanning
8912,234.28,0,0,scanning
8913,184.84,0,0,scanning
8914,226.31,0,0,scanning
8915,158.05,0,0,scanning
8916,194.6,0,0,scanning
8917,211.57,0,0,scanning
8918,213.91,0,0,scanning
8919,221.54,0,0,scanning
8920,205.26,0,0,scanning
8921,185.14,0,0,scanning
8922,140.44,0,0,scanning
8923,179.88,0,0,scanning
8924,204.87,0,0,scanning
8925,173.82,0,0,scanning
8926,191.75,0,0,scanning
8927,251.63,0,0,scanning
8928,14.91,0,0,idle
8929,37.96,0,0,idle
8930,24.25,0,0,idle
8931,23.17,0,0,idle
8932,20.09,0,0,idle
8933,17.58,0,0,idle
8934,20.42,0,0,idle
8935,25.15,0,0,idle
8936,41.83,0,0,idle
8937,10.0,0,0,idle
8938,28.5,0,0,idle
8939,14.83,0,0,idle
8940,31.21,0,0,idle
8941,33.91,0,0,idle
8942,33.1,0,0,idle
8943,31.78,0,0,idle
8944,15.17,0,0,idle
8945,10.21,0,0,idle
8946,29.53,0,0,idle
8947,10.0,0,0,idle
8948,38.33,0,0,idle
8949,23.82,0,0,idle
8950,24.29,0,0,idle
8951,19.97,0,0,idle
8952,33.74,0,0,idle
8953,34.36,0,0,idle
8954,37.39,0,0,idle
8955,14.36,0,0,idle
8956,28.1,0,0,idle
8957,26.46,0,0,idle
8958,46.21,0,0,idle
8959,32.37,0,0,idle
8960,15.13,0,0,idle
8961,36.55,0,0,idle
8962,19.82,0,0,idle
8963,27.7,0,0,idle
8964,45.81,0,0,idle
8965,20.58,0,0,idle
8966,37.3,0,0,idle
8967,32.14,0,0,idle
8968,43.02,0,0,idle
8969,39.11,0,0,idle
8970,34.85,0,0,idle
8971,28.76,0,0,idle
8972,40.18,0,0,idle
8973,31.14,0,0,idle
8974,24.99,0,0,idle
8975,40.03,0,0,idle
8976,134.28,0,0,normal
8977,135.21,0,0,normal
8978,156.57,0,0,normal
8979,146.92,0,0,normal
8980,151.79,0,0,normal
8981,112.85,0,0,normal
8982,126.98,0,0,normal
8983,97.1,0,0,normal
8984,88.13,0,0,normal
8985,99.8,0,0,normal
8986,101.06,0,0,normal
8987,81.76,0,0,normal
8988,104.38,0,0,normal
8989,90.28,0,0,normal
8990,80.76,0,0,normal
8991,65.0,0,0,normal
8992,78.9,0,0,normal
8993,76.89,0,0,normal
8994,51.6,0,0,normal
8995,81.54,0,0,normal
8996,64.46,0,0,normal
8997,58.83,0,0,normal
8998,73.55,0,0,normal
8999,76.51,0,0,normal
9000,103.26,0,0,normal
9001,117.51,0,0,normal
9002,126.96,0,0,normal
9003,95.73,0,0,normal
9004,126.01,0,0,normal
9005,151.41,0,0,normal
9006,161.78,0,0,normal
9007,136.13,0,0,normal
9008,126.03,0,0,normal
9009,135.25,0,0,normal
9010,138.36,0,0,normal
9011,122.48,0,0,normal
9012,137.67,0,0,normal
